0,1
1/25/2018,203394.4979
1/26/2018,203454.7751
1/27/2018,202106.5578
1/28/2018,204748.658
1/29/2018,213099.1585
1/30/2018,210494.5728
1/31/2018,215826.4032
2/1/2018,221004.0257
2/2/2018,224386.69
2/3/2018,223750.0072
2/4/2018,223628.198
2/5/2018,229317.1819
2/6/2018,226643.546
2/7/2018,232001.6424
2/8/2018,229493.3998
2/9/2018,232843.1343
2/10/2018,234466.2002
2/11/2018,236401.4541
2/12/2018,241154.4129
2/13/2018,242643.0985
2/14/2018,236293.682
2/15/2018,238380.589
2/16/2018,243106.1504
2/17/2018,243542.0698
2/18/2018,243539.0262
2/19/2018,242911.4767
2/20/2018,239653.9119
2/21/2018,241642.47
2/22/2018,243671.4308
2/23/2018,245866.6703
2/24/2018,244536.0463
2/25/2018,250331.8931
2/26/2018,247528.6317
2/27/2018,243300.4607
2/28/2018,252048.8658
3/1/2018,253200.9448
3/2/2018,255012.3761
3/3/2018,260398.6003
3/4/2018,253539.203
3/5/2018,254483.1024
3/6/2018,255139.4372
3/7/2018,263414.6349
3/8/2018,262514.1983
3/9/2018,256561.6774
3/10/2018,259056.4904
3/11/2018,257997.7068
3/12/2018,259747.3582
3/13/2018,259172.212
3/14/2018,256444.9328
3/15/2018,259568.9864
3/16/2018,268730.4354
3/17/2018,266964.9124
3/18/2018,264836.0208
3/19/2018,265871.0509
3/20/2018,267110.5194
3/21/2018,263506.8368
3/22/2018,263150.0403
3/23/2018,264344.1817
3/24/2018,262566.4697
3/25/2018,263810.3782
3/26/2018,270957.8644
3/27/2018,264771.4928
3/28/2018,264397.7036
3/29/2018,259874.6018
3/30/2018,262829.8108
3/31/2018,259223.1258
4/1/2018,259619.4056
4/2/2018,259753.6379
4/3/2018,253904.2585
4/4/2018,256180.9285
4/5/2018,257751.3129
4/6/2018,264227.025
4/7/2018,259807.1339
4/8/2018,257932.3909
4/9/2018,249655.5258
4/10/2018,255877.335
4/11/2018,253513.7145
4/12/2018,252079.5961
4/13/2018,254808.1705
4/14/2018,255080.6519
4/15/2018,255100.7545
4/16/2018,256052.3846
4/17/2018,255808.7177
4/18/2018,249352.2209
4/19/2018,256511.2913
4/20/2018,250405.9833
4/21/2018,259913.5162
